Date;Healthcare Global ETF(IXJ);MSCI World ETF (URTH);Tbill 1y (IB01.SW);Tbill 7-10y (IGTM.L);Gold ETF (SGOL);Real Estate ETF (VNQ);BTC-USD;Energy ETF (VDE);Oil ETF (HUC.TO);NYSE Composite (^NYA)
08/02/2021;76.57112121582031;115.29774475097656;5.1479997634887695;5.54449987411499;17.579999923706055;85.6363525390625;46196.46484375;58.53815460205078;11.850000381469727;15226.6103515625
09/02/2021;76.89717102050781;115.61279296875;5.1479997634887695;5.55049991607666;17.6299991607666;85.93602752685547;46481.10546875;57.949058532714844;11.920000076293945;15244.400390625
10/02/2021;76.84776306152344;115.4946517944336;5.1479997634887695;5.551000118255615;17.700000762939453;86.40001678466797;44918.18359375;59.013214111328125;11.9399995803833;15273.900390625
11/02/2021;77.05524444580078;115.88845825195312;5.1479997634887695;5.554999828338623;17.540000915527344;86.58367919921875;47909.33203125;58.148590087890625;11.869999885559082;15297.08984375
12/02/2021;77.62830352783203;116.44963836669922;5.1479997634887695;5.544000148773193;17.5;86.60301971435547;47504.8515625;59.07972717285156;12.100000381469727;15369.599609375
13/02/2021;;;;;;;47105.515625;;;
14/02/2021;;;;;;;48717.2890625;;;
15/02/2021;;;5.1479997634887695;5.517000198364258;;;47945.05859375;;;
16/02/2021;77.07501220703125;116.72530364990234;5.1479997634887695;5.499499797821045;17.239999771118164;85.93602752685547;49199.87109375;60.59994888305664;12.25;15423.01953125
17/02/2021;76.98609161376953;116.52839660644531;5.1479997634887695;5.502999782562256;17.049999237060547;85.8296890258789;52149.0078125;61.40756607055664;12.319999694824219;15402.58984375
18/02/2021;76.52172088623047;115.9179916381836;5.1479997634887695;5.497499942779541;17.059999465942383;85.46235656738281;51679.796875;59.77333068847656;12.180000305175781;15290.6396484375
19/02/2021;75.83010864257812;115.9179916381836;5.1479997634887695;5.480999946594238;17.1299991607666;85.95535278320312;55888.1328125;60.827980041503906;12.050000190734863;15362.6904296875
20/02/2021;;;;;;;56099.51953125;;;
21/02/2021;;;;;;;57539.9453125;;;
22/02/2021;75.42501831054688;115.159912109375;5.1479997634887695;5.47599983215332;17.3799991607666;86.67068481445312;54207.3203125;62.73776626586914;12.489999771118164;15340.4697265625
23/02/2021;75.06934356689453;115.15006256103516;5.1479997634887695;5.4745001792907715;17.350000381469727;87.2120132446289;48824.42578125;63.735416412353516;12.649999618530273;15359.1298828125
24/02/2021;75.42501831054688;116.065673828125;5.1479997634887695;5.4629998207092285;17.31999969482422;87.8790054321289;49705.33203125;66.1202621459961;12.890000343322754;15539.419921875
25/02/2021;74.61485290527344;113.59451293945312;5.1479997634887695;5.426000118255615;17.010000228881836;86.19701385498047;47093.8515625;64.79957580566406;12.84000015258789;15206.669921875
26/02/2021;73.67623901367188;112.5016860961914;5.1479997634887695;5.396999835968018;16.600000381469727;84.94035339355469;46339.76171875;63.326866149902344;12.510000228881836;15010.4697265625
27/02/2021;;;;;;;46188.453125;;;
28/02/2021;;;;;;;45137.76953125;;;
01/03/2021;74.7235336303711;115.07129669189453;5.150000095367432;5.430500030517578;16.549999237060547;85.31735229492188;49631.2421875;65.0941162109375;12.319999694824219;15327.76953125
02/03/2021;74.64450073242188;114.62826538085938;5.150000095367432;5.439000129699707;16.639999389648438;84.4957046508789;48378.98828125;64.65705871582031;12.279999732971191;15277.01953125
03/03/2021;73.62683868408203;113.04318237304688;5.150000095367432;5.413000106811523;16.479999542236328;84.01237487792969;50538.2421875;65.59769439697266;12.5;15199.1904296875
04/03/2021;72.5499038696289;111.68453979492188;5.150000095367432;5.414999961853027;16.309999465942383;83.05537414550781;48561.16796875;67.31744384765625;13.0;14959.41015625
05/03/2021;73.68612670898438;113.2696304321289;5.150000095367432;5.375999927520752;16.309999465942383;83.96404266357422;48927.3046875;69.78780364990234;13.369999885559082;15251.830078125
06/03/2021;;;;;;;48912.3828125;;;
07/03/2021;;;;;;;51206.69140625;;;
08/03/2021;73.34031677246094;112.70845031738281;5.150000095367432;5.361999988555908;16.149999618530273;84.68903350830078;52246.5234375;69.90182495117188;13.15999984741211;15288.3798828125
09/03/2021;74.10108947753906;114.46089935302734;5.150000095367432;5.379000186920166;16.489999771118164;85.24969482421875;54824.1171875;68.46710968017578;13.100000381469727;15375.6298828125
10/03/2021;74.41725158691406;115.11067962646484;5.150000095367432;5.387499809265137;16.56999969482422;86.10034942626953;56008.55078125;70.53840637207031;13.229999542236328;15521.83984375
11/03/2021;74.79269409179688;116.18382263183594;5.150000095367432;5.39300012588501;16.549999237060547;87.10567474365234;57805.12109375;70.70944213867188;13.4399995803833;15648.0
12/03/2021;74.81246185302734;116.28226470947266;5.150000095367432;5.353000164031982;16.549999237060547;88.56533813476562;57332.08984375;70.7569580078125;13.40999984741211;15715.2099609375
13/03/2021;;;;;;;61243.0859375;;;
14/03/2021;;;;;;;59302.31640625;;;
15/03/2021;75.29658508300781;116.79421997070312;5.150000095367432;5.364500045776367;16.6299991607666;89.87999725341797;55907.19921875;70.04434204101562;13.390000343322754;15775.5
16/03/2021;75.45467376708984;116.95175170898438;5.150000095367432;5.361999988555908;16.639999389648438;89.51264953613281;56804.90234375;68.0490493774414;13.34000015258789;15669.2998046875
17/03/2021;75.28669738769531;117.36524200439453;5.150000095367432;5.335999965667725;16.760000228881836;89.5899887084961;58870.89453125;68.60963439941406;13.279999732971191;15731.150390625
18/03/2021;75.02982330322266;115.7309341430664;5.150000095367432;5.314000129699707;16.68000030517578;88.68134307861328;57858.921875;65.26513671875;12.289999961853027;15589.08984375
19/03/2021;75.30646514892578;115.77030944824219;5.150000095367432;5.322000026702881;16.75;87.47301483154297;58346.65234375;65.56919860839844;12.65999984741211;15562.259765625
20/03/2021;;;;;;;58313.64453125;;;
21/03/2021;;;;;;;57523.421875;;;
22/03/2021;75.96842956542969;116.27242279052734;5.150000095367432;5.331999778747559;16.700000762939453;88.0916748046875;54529.14453125;64.78057098388672;12.75;15551.5595703125
23/03/2021;75.02982330322266;115.189453125;5.150000095367432;5.3470001220703125;16.59000015258789;87.96600341796875;54738.9453125;63.488380432128906;12.149999618530273;15346.5302734375
24/03/2021;74.83221435546875;114.5593490600586;5.150000095367432;5.3520002365112305;16.649999618530273;87.47301483154297;52774.265625;65.04661560058594;12.729999542236328;15276.5595703125
25/03/2021;75.2669448852539;115.21898651123047;5.150000095367432;5.367000102996826;16.59000015258789;88.3636474609375;51704.16015625;65.3126449584961;12.260000228881836;15410.3701171875
26/03/2021;76.49208068847656;116.66622924804688;5.150000095367432;5.348499774932861;16.6299991607666;90.26937866210938;55137.3125;67.14384460449219;12.729999542236328;15682.5400390625
27/03/2021;;;;;;;55973.51171875;;;
28/03/2021;;;;;;;55950.74609375;;;
