date;Johnson and johnson;AstraZeneca;Pfizer;Healthcare Global;MSCI World;Tbill 1y;Tbill 7-10y;Gold ETF;Real Estate ETF;BTC-USD;Energy Sector;Oil Sector;NYSE
02/09/2020;148.0626220703125;53.518924713134766;33.34719467163086;72.67767333984375;102.6712417602539;5.145999908447266;5.756999969482422;18.690000534057617;78.66644287109375;11414.0341796875;43.883934020996094;9.899999618530273;13276.740234375
03/09/2020;143.94308471679688;51.8530387878418;32.63005065917969;70.70333099365234;99.54339599609375;5.145999908447266;5.76800012588501;18.540000915527344;77.722412109375;10245.296875;43.55921173095703;9.850000381469727;12966.1396484375
04/09/2020;143.0190887451172;51.29774856567383;32.59419250488281;70.13361358642578;98.86896514892578;5.145999908447266;5.747000217437744;18.6200008392334;77.31646728515625;10511.8134765625;43.429325103759766;9.649999618530273;12966.1396484375
05/09/2020;;;;;;;;;;10169.5673828125;;;
06/09/2020;;;;;;;;;;10280.3515625;;;
07/09/2020;;;;;;5.145999908447266;5.7270002365112305;;;10369.5634765625;;;
08/09/2020;141.73892211914062;52.379608154296875;32.2087287902832;69.45584869384766;96.57196044921875;5.145999908447266;5.75;18.559999465942383;76.37242889404297;10131.5166015625;41.69437789916992;9.199999809265137;12688.0703125
09/09/2020;144.08746337890625;51.35519027709961;32.43284225463867;70.58545684814453;98.34113311767578;5.145999908447266;5.741000175476074;18.75;77.12765502929688;10242.34765625;42.000545501708984;9.279999732971191;12885.7998046875
10/09/2020;141.40206909179688;50.80946731567383;31.95772361755371;69.64248657226562;96.8945083618164;5.145999908447266;5.730999946594238;18.68000030517578;76.18362426757812;10363.138671875;40.386199951171875;9.210000038146973;12706.6904296875
11/09/2020;142.2394561767578;51.44135665893555;32.334224700927734;70.15325164794922;97.14865112304688;5.145999908447266;5.754000186920166;18.690000534057617;75.7588119506836;10400.9150390625;40.491455078125;9.260000228881836;12773.0400390625
12/09/2020;;;;;;;;;;10442.1708984375;;;
13/09/2020;;;;;;;;;;10323.755859375;;;
14/09/2020;142.7880859375;51.71900177001953;33.17687225341797;70.8211898803711;98.43888092041016;5.145999908447266;5.755000114440918;18.829999923706055;77.60911560058594;10680.837890625;40.801551818847656;9.220000267028809;12932.6904296875
15/09/2020;143.3078155517578;52.925331115722656;33.132049560546875;71.26322174072266;99.02534484863281;5.145999908447266;5.747499942779541;18.790000915527344;78.54371643066406;10796.951171875;40.5290412902832;9.390000343322754;12967.1796875
16/09/2020;142.83619689941406;52.78172302246094;32.97069549560547;71.22392272949219;98.70279693603516;5.145999908447266;5.751500129699707;18.84000015258789;78.95909881591797;10974.9052734375;42.17350769042969;9.600000381469727;12997.8603515625
